seconds,force (gF),temp (C),motor (%),accel_x (m/s^2),accel_y (m/s^2),accel_z (m/s^2),gyro_thx (deg/sec),gyro_thy (deg/sec),gyro_thz (deg/sec)
0,30.37422218,4.023963416,31,8.024707031,5.588464355,-2.229284668,1.751708984,1.271057129,-9.719848633
1,30.25721824,4.04245925,31,8.02590332,5.189501953,-1.790844727,-0.064086914,-5.949401855,-7.786560059
2,36.3180222,4.084489558,31,8.234057617,5.152416992,-1.366760254,-4.902648926,-2.958679199,0.790405273
3,23.44758908,4.124717854,31,8.348303223,5.148828125,-3.054724121,21.99249268,-12.2833252,2.958679199
4,22.2775497,4.160648893,31,7.815356445,5.189501953,-2.101281738,7.060241699,-9.196472168,-2.339172363
5,22.37115285,4.196993102,31,8.257983398,4.353894043,-2.412915039,-1.431274414,-2.947998047,0.918579102
6,20.73309773,4.260982519,31,6.310424805,4.958618164,-3.91126709,-66.27655029,11.98425293,-2.243041992
7,7.277644913,4.341499654,31,7.626940918,6.027502441,-4.017736816,-25.0579834,10.56365967,11.93084717
8,11.4195843,4.405784482,31,6.153710938,6.389978027,-3.805993652,16.03240967,-2.851867676,-11.49291992
9,7.979668538,4.460738509,31,6.212329102,6.287097168,-3.11932373,-9.260559082,-4.229736328,-4.251098633
10,34.4459592,4.51926069,31,5.709289551,6.260180664,-5.036975098,18.36090088,-22.78289795,-13.16986084
11,20.49908985,4.578772499,31,6.190197754,6.476708984,-4.261181641,28.83911133,16.1605835,-2.478027344
12,19.77366544,4.608904733,31,6.364257813,6.30324707,-4.437036133,8.587646484,-3.140258789,6.344604492
13,19.25884811,4.650403423,31,4.461560059,6.623852539,-2.332763672,22.76153564,-3.855895996,-9.848022461
14,18.62702685,4.703654164,31,6.250012207,3.890332031,-7.861413574,58.20159912,2.798461914,6.430053711
15,23.70499774,4.749098939,31,5.776281738,4.514794922,-5.430554199,7.006835938,-1.399230957,-1.206970215
16,19.86726859,4.795101333,31,5.785852051,5.09798584,-5.036376953,25.74157715,-21.69342041,-13.4262085
17,15.25731345,4.850462875,31,5.871386719,6.840979004,-2.208349609,-10.05096436,-23.2635498,4.913330078
18,22.06694261,4.88880643,31,5.693737793,7.699914551,-2.399755859,1.591491699,15.24200439,15.20996094
19,21.20111348,4.939524727,31,8.53013916,6.665124512,-3.993212891,28.97796631,10.76660156,50.340271
20,20.592693,5.003090918,31,6.063391113,6.983337402,-2.466748047,-0.640869141,-8.502197266,8.331298828
21,19.72686386,5.039873907,31,5.62076416,7.116125488,-1.790844727,-8.352661133,-3.91998291,-6.761169434
22,18.76743158,5.076994881,60,6.380407715,6.570019531,-5.156005859,24.79095459,-27.51464844,6.163024902
23,10.62395753,5.133316868,60,6.702807617,7.454077148,-0.002392578,8.587646484,-27.03399658,-25.44250488
24,13.19804415,5.17766023,60,6.107055664,7.737597656,-1.612597656,-9.965515137,-9.20715332,10.70251465
25,8.471085075,5.219262072,60,6.638208008,7.390075684,-2.789147949,11.23657227,-0.160217285,1.484680176
26,10.2963465,5.267779243,60,6.412109375,7.485778809,-2.978759766,11.41815186,-3.086853027,-3.652954102
27,17.52718984,5.300433572,60,5.063891602,7.939770508,-2.304650879,12.00561523,-6.900024414,-2.23236084
28,14.0404725,5.343258011,60,6.26496582,7.216015625,-2.847167969,1.100158691,-8.918762207,2.563476563
29,2.8080945,5.373155261,60,6.016137695,7.111340332,-3.191101074,-5.158996582,-13.54370117,-4.881286621
30,3.322911825,5.416703875,60,5.995202637,7.074255371,-1.338049316,6.280517578,13.28735352,-9.356689453
31,9.243311063,5.464087492,60,5.413208008,7.628735352,-2.758044434,16.48101807,-0.897216797,-4.678344727
32,20.45228828,5.511979453,60,5.245129395,7.239941406,-3.402246094,2.670288086,-7.498168945,-8.908081055
33,4.633355925,5.560385212,60,6.479699707,7.150817871,-2.701220703,-12.59307861,36.74316406,31.57348633
34,7.6754583,5.605798293,60,5.834899902,7.740588379,-2.420092773,12.86010742,-9.260559082,2.819824219
35,10.8579654,5.676549204,60,6.448596191,5.935986328,-3.853845215,9.196472168,18.72406006,-5.191040039
36,1.731658275,5.730324706,60,7.540808105,5.373132324,-3.248522949,-8.032226563,2.563476563,3.941345215
37,1.380646463,5.784718571,60,7.330859375,6.204553223,-4.411914063,-11.4074707,-19.78149414,10.28594971
38,10.43675123,5.84342828,60,6.452783203,5.740393066,-2.470935059,-18.27545166,6.622314453,-26.01928711
39,19.21204654,5.895389914,60,5.019628906,7.705895996,-2.696435547,-2.029418945,-2.787780762,0.715637207
40,2.15287245,5.963017687,60,6.439624023,6.744677734,-2.741894531,12.84942627,-4.46472168,21.6506958
41,17.31658275,6.000991538,60,4.815661621,7.597631836,-2.858532715,4.806518555,-22.96447754,-3.887939453
42,24.24321585,6.050792251,60,4.151123047,8.015136719,-2.998498535,9.100341797,-6.344604492,1.057434082
43,22.32435128,6.112766751,60,4.671508789,7.952331543,-4.308435059,20.49713135,-3.033447266,17.19665527
44,6.27141105,6.147960991,60,5.569921875,7.671203613,-2.880664063,-21.90704346,8.235168457,14.98565674
45,25.38985444,6.191305341,60,6.135168457,7.523461914,-3.971081543,19.88830566,-19.80285645,-2.616882324
46,30.3274206,6.227040209,60,5.403039551,7.071264648,-3.374133301,8.811950684,-9.100341797,-0.790405273
47,11.46638588,6.275069635,60,6.966589355,6.417492676,-3.861621094,-22.43041992,-5.361938477,-1.54876709
48,21.5287245,6.327599664,60,5.230175781,6.224291992,-5.107556152,30.15289307,15.39154053,-0.811767578
49,20.47568906,6.384755622,60,4.452587891,5.727832031,-7.741784668,107.8475952,22.91107178,-23.55194092
50,21.66912923,6.434234239,60,7.990612793,8.100073242,-3.517089844,6.921386719,-21.92840576,-44.47631836
51,15.98273786,6.521918312,60,7.080236816,7.814160156,-3.589465332,-5.628967285,2.734375,-51.62200928
52,4.352546475,6.602470024,60,9.049328613,10.03626709,-4.865307617,-10.47821045,27.71759033,94.95544434
53,10.13254099,6.662574867,60,7.48458252,7.548583984,-1.637719727,-74.13787842,22.45178223,111.4578247
