seconds,force (gF),temp (C),motor (%),accel_x (m/s^2),accel_y (m/s^2),accel_z (m/s^2),gyro_thx (deg/sec),gyro_thy (deg/sec),gyro_thz (deg/sec)
0,32.105880449999994,5.133316867609401,30,8.205346679687501,-0.92054443359375,5.520275878906251,5.56488037109375,-9.21783447265625,-6.6650390625
0.08333333333333333,31.637864699999994,5.145938151587866,30,8.106652832031251,-0.8703002929687501,5.51907958984375,7.14569091796875,-6.12030029296875,-6.84661865234375
0.16666666666666666,31.216650525000002,5.152263238619388,30,8.1646728515625,-0.72674560546875,5.47362060546875,7.7972412109375,-7.60498046875,-5.46875
0.25,31.052845012499997,5.171296456340125,30,8.129382324218751,-0.8589355468750001,5.4807983398437505,6.63299560546875,-5.88531494140625,-6.50482177734375
0.3333333333333333,30.538027687499998,5.171296456340125,30,8.31241455078125,-0.7213623046875001,5.44730224609375,7.85064697265625,-7.12432861328125,-4.913330078125
0.4166666666666667,29.8828056375,5.187224099491899,30,8.097680664062501,-0.74708251953125,5.46405029296875,8.0108642578125,-5.6610107421875,-4.1015625
0.5,29.087178862499993,5.193612172801585,30,8.14613037109375,-0.69384765625,5.496350097656251,7.16705322265625,-4.43267822265625,-6.44073486328125
0.5833333333333334,29.204182799999995,5.196809863169743,30,8.1838134765625,-0.7524658203125001,5.4730224609375,5.82122802734375,-7.20977783203125,-7.4554443359375
0.6666666666666666,28.151147362499994,5.219262071956488,30,8.16168212890625,-0.959423828125,5.5160888671875,6.06689453125,-5.9814453125,-6.75048828125
0.75,26.723699324999995,5.225699022735336,30,8.15570068359375,-0.8439819335937501,5.493359375000001,7.46612548828125,-8.331298828125,-6.39801025390625
0.8333333333333334,25.319652074999993,5.2321457937942775,30,8.08511962890625,-0.5359375000000001,5.49156494140625,8.70513916015625,-4.43267822265625,-6.37664794921875
0.9166666666666666,24.992041049999994,5.235372866609742,30,8.1790283203125,-0.6806884765625001,5.5316406250000005,7.135009765625,-5.20172119140625,-5.97076416015625
1,24.992041049999994,5.24830578354216,30,8.147326660156251,-0.54969482421875,5.54898681640625,5.9173583984375,-7.6690673828125,-5.7891845703125
1.0833333333333333,26.442889875,5.24830578354216,30,8.181420898437501,-0.92652587890625,5.41739501953125,3.87725830078125,-8.97216796875,-3.9520263671875
1.1666666666666667,26.957707199999998,5.261278191765112,30,8.112634277343751,-0.7644287109375001,5.46405029296875,4.60357666015625,-9.7198486328125,-5.3192138671875
1.25,26.630096174999995,5.264527478458388,30,8.06298828125,-0.533544921875,5.4490966796875,5.37261962890625,-8.72650146484375,-5.810546875
1.3333333333333333,27.5895284625,5.27429021186717,30,8.36505126953125,-0.7105957031250001,5.233166503906251,-3.4393310546875,-10.92681884765625,-3.204345703125
1.4166666666666667,30.093412724999997,5.280811114157447,30,8.365649414062501,-0.58917236328125,5.2654663085937505,-10.49957275390625,-6.451416015625,-6.0882568359375
1.5,32.19948359999999,5.284075294988572,30,8.82801513671875,-0.12321777343750001,5.20146484375,-13.91754150390625,17.901611328125,0.52337646484375
1.5833333333333333,41.793806475,5.293882778987536,30,7.4803955078125,-1.0413696289062502,5.67998046875,-32.1075439453125,21.82159423828125,-6.82525634765625
1.6666666666666667,45.18692066249999,5.300433571905141,30,8.120410156250001,-2.2651733398437504,5.95572509765625,-34.91668701171875,16.49169921875,10.382080078125
1.75,42.355425374999996,5.310278504718157,30,7.29197998046875,-1.1825317382812501,5.63153076171875,-16.07513427734375,-1.62353515625,-0.0640869140625
1.8333333333333333,38.93891039999999,5.326736835749406,30,8.177233886718751,-2.63363037109375,6.337341308593751,-25.762939453125,1.666259765625,8.64105224609375
1.9166666666666667,35.522395425,5.346569808632535,30,7.613781738281251,-2.390185546875,6.1477294921875005,-0.469970703125,1.8157958984375,-1.9866943359375
2,33.5333284875,5.336641984319968,30,7.622753906250001,-1.3859008789062501,6.15849609375,12.432861328125,1.580810546875,-3.77044677734375
2.0833333333333335,33.252519037499994,5.349884131426075,30,7.34581298828125,-2.1497314453125003,6.22489013671875,6.03485107421875,2.6275634765625,-5.5755615234375
2.1666666666666665,32.66749934999999,5.349884131426075,30,7.2004638671875005,-1.9918212890625002,6.0759521484375005,6.73980712890625,-3.96270751953125,-8.2244873046875
2.25,31.9888765125,5.366493692247775,30,7.240539550781251,-2.35848388671875,6.286499023437501,3.67431640625,-2.27508544921875,-6.1309814453125
2.3333333333333335,31.4740591875,5.376489855729866,30,7.43314208984375,-2.00079345703125,6.2673583984375005,9.4207763671875,-0.1922607421875,-3.0120849609375
2.4166666666666665,30.795436349999996,5.386508903313345,30,7.3440185546875005,-3.0816406250000004,6.699218750000001,9.3353271484375,-8.4381103515625,-6.71844482421875
2.5,30.795436349999996,5.386508903313345,30,7.522265625,-2.2890991210937504,6.108251953125,27.07672119140625,-13.06304931640625,-6.52618408203125
2.5833333333333335,33.369522974999995,5.396550887386522,30,7.751953125000001,-1.2686645507812502,6.043652343750001,29.10614013671875,-11.73858642578125,-4.19769287109375
2.6666666666666665,37.488061574999996,5.399903321480661,30,7.21123046875,-1.75794677734375,6.26376953125,18.243408203125,-1.9866943359375,-12.25128173828125
