seconds,force (gF),temp (C),motor (%),accel_x (m/s^2),accel_y (m/s^2),accel_z (m/s^2),gyro_thx (deg/sec),gyro_thy (deg/sec),gyro_thz (deg/sec)
0,38.79850568,3.337160307,30,9.728222656,0.506628418,-0.575415039,4.24041748,-7.15637207,-7.38067627
1,37.79227181,3.37849468,30,9.691137695,0.24822998,-0.849365234,4.806518555,-6.996154785,-5.020141602
2,40.60036631,3.448394032,30,9.860412598,0.08972168,-0.640612793,19.56787109,-16.53442383,-10.12573242
3,38.79850568,3.520347589,30,9.759924316,0.095703125,-0.524572754,3.994750977,-7.348632813,-6.109619141
4,38.91550961,3.584546911,30,9.688745117,0.199182129,-0.314624023,4.667663574,-6.376647949,-5.714416504
5,38.58789859,3.634269243,30,9.76829834,0.132788086,-0.398364258,5.65032959,-6.665039063,-5.949401855
6,38.63470016,3.689044334,30,9.648071289,0.373242188,-0.320007324,7.989501953,-1.698303223,-6.782531738
7,38.30708914,3.744958379,30,9.762316895,-0.284118652,2.003186035,-4.432678223,-3.73840332,3.044128418
8,43.50206396,3.812734327,30,7.302148438,-4.554870605,4.981347656,25.27160645,43.65386963,5.83190918
9,39.8749419,3.886580825,30,7.862609863,-4.626647949,3.663635254,-30.86853027,-8.790588379,-23.58398438
10,49.6096695,3.966885532,30,7.761523438,-3.223999023,3.067883301,-12.71057129,50.55389404,12.35809326
11,43.31485766,4.04477917,30,3.357983398,-3.588867188,7.021618652,9.356689453,142.1768188,-25.34637451
12,17.17617803,4.143829945,30,-1.686169434,-3.755151367,9.640893555,-38.21716309,-44.02770996,27.47192383
13,37.60506551,4.221454457,30,7.111938477,-2.360876465,3.675598145,11.41815186,-4.742431641,-18.14727783
14,37.04344661,4.295967239,30,8.277124023,-3.274841309,4.075158691,4.315185547,-5.276489258,-6.376647949
15,39.14951749,4.336409592,30,8.792724609,-3.148034668,3.050537109,3.385925293,-27.95257568,-5.938720703
16,44.11048444,4.382500701,30,9.106152344,-3.445910645,2.832214355,33.00476074,-8.587646484,-21.78955078
17,41.98101278,4.452833976,30,8.775976563,-2.796325684,4.133178711,-20.93505859,-18.78814697,-6.932067871
18,36.3180222,4.524629711,30,7.71965332,-3.699523926,4.789343262,39.03961182,13.68255615,-35.00213623
19,25.06224341,4.592437654,30,8.567822266,-0.959423828,5.126098633,1.54876709,-10.89477539,-6.205749512
20,40.50676316,4.667136207,30,9.514086914,-3.096594238,2.512805176,-0.598144531,-43.36547852,-10.33935547
21,33.01851116,4.717796166,30,8.916540527,-1.649682617,4.046447754,7.936096191,-3.834533691,-6.622314453
22,47.01218209,4.769155972,30,9.688745117,-3.080444336,1.50612793,17.78411865,-71.5637207,8.438110352
23,45.28052381,4.824139032,30,9.444104004,-1.745983887,1.471435547,25.60272217,-13.78936768,-30.59082031
24,43.40846081,4.879924165,30,9.957312012,-0.930114746,2.583984375,27.31170654,36.90338135,-16.27807617
25,26.74710011,4.95758279,30,9.313110352,0.632836914,2.656359863,3.578186035,-12.21923828,-8.203125
26,32.66749935,5.027575509,30,9.286193848,0.488085938,2.880664063,5.244445801,8.641052246,-10.62774658
27,34.56296314,5.073888482,30,9.113928223,0.35769043,3.69473877,7.508850098,-2.947998047,-5.32989502
28,34.79697101,5.123876126,30,9.183312988,0.844580078,3.708496094,2.23236084,-25.43182373,-6.098937988
29,34.35235605,5.164942376,30,9.258679199,0.340942383,3.200073242,5.628967285,-6.996154785,-6.483459473
30,35.54579621,5.190416919,30,9.113928223,0.619677734,3.401647949,8.06427002,-13.07373047,-8.470153809
31,34.96077653,5.212834926,30,9.287988281,0.491674805,2.963806152,4.528808594,-6.408691406,-5.062866211
32,35.03097889,5.261278192,30,9.20723877,0.575415039,3.756945801,12.03765869,16.75872803,-3.076171875
33,34.14174896,5.290611126,30,9.255688477,0.890039063,2.808886719,18.84155273,20.56121826,16.55578613
34,46.12295216,5.310278505,30,8.534924316,0.656164551,3.791040039,10.36071777,-5.447387695,-12.0803833
35,38.23688678,5.353200981,30,1.427770996,-0.821252441,7.908068848,25.57067871,-21.07391357,-40.03295898
36,17.71439614,5.423442045,30,4.344921875,0.44083252,8.734106445,1.634216309,-10.9375,-5.960083008
37,19.70346308,5.501673823,30,5.619567871,-0.761437988,8.041455078,7.135009766,1.377868652,-1.805114746
38,12.82363155,5.567342584,30,5.529248047,0.550891113,8.219702148,20.00579834,7.498168945,0.662231445
39,16.4741544,5.641038929,30,5.5125,-0.479711914,8.456567383,-2.745056152,-22.41973877,-10.90545654
40,28.57236154,5.741153783,30,5.647680664,-1.348217773,9.517675781,-8.683776855,-1.303100586,18.75610352
41,25.69406468,5.82868366,30,6.490466309,0.194995117,8.913549805,-18.25408936,-109.7595215,-37.54425049
42,24.17301349,5.876768502,30,2.081542969,1.570129395,9.699511719,5.28717041,-8.641052246,-9.880065918
43,25.38985444,5.929087819,30,6.195581055,1.742993164,7.264465332,30.36651611,41.85943604,4.742431641
44,29.83600406,5.978172502,30,4.735510254,0.074768066,7.293774414,21.86431885,51.51519775,1.473999023
45,31.02944423,6.01244025,30,5.78046875,0.569433594,8.112036133,8.213806152,2.296447754,-2.55279541
46,31.91867415,6.054643553,30,8.281311035,-0.05144043,7.344018555,16.36352539,5.084228516,28.32641602
47,18.69722921,6.081685024,30,7.147827148,0.068188477,7.235754395,13.6932373,-17.19665527,-6.098937988
48,19.53965756,6.151886387,30,7.433740234,0.369055176,6.778173828,8.160400391,-6.910705566,-7.83996582
49,27.77673476,6.211127777,30,8.158093262,-1.195092773,6.681872559,14.02435303,-25.79498291,-11.31134033
50,28.66596469,6.255003973,30,8.035473633,-0.047851563,6.619665527,0.598144531,0.288391113,13.90686035
51,31.12304738,6.291177317,30,5.636315918,-0.316418457,8.464941406,1.313781738,39.50958252,5.28717041
52,27.26191744,6.35202041,30,4.566833496,-2.107263184,8.899194336,-7.850646973,-41.45355225,-18.27545166
53,36.73923638,6.384755622,30,6.663928223,-2.875280762,6.728527832,20.35827637,-52.98919678,-28.10211182
54,29.69559934,6.438377922,30,6.919934082,-1.504333496,8.21730957,14.29138184,-13.71459961,20.89233398
55,30.3274206,6.459143778,30,3.719262695,-1.16159668,8.381799316,4.998779297,-20.00579834,-32.84454346
56,29.04037729,6.496722339,30,6.052624512,-0.820654297,7.330859375,-6.526184082,-20.04852295,-14.02435303
57,35.63939936,6.526128856,30,7.425964355,-2.879467773,6.18840332,10.58502197,-15.22064209,-6.867980957
58,28.78296863,6.551459623,30,6.936083984,-1.025817871,6.492858887,44.61517334,19.82421875,3.973388672
59,16.848567,6.619577439,30,6.706994629,-0.209350586,7.379907227,0.918579102,-8.940124512,-8.085632324
60,15.67852763,6.684196795,30,6.467736816,-0.415710449,7.528845215,6.430053711,-6.964111328,-6.910705566
61,29.11057965,6.732056095,30,6.267358398,0.008972168,7.562341309,8.651733398,15.40222168,-0.630187988
62,22.97957333,6.79796884,30,5.862414551,1.021032715,8.475708008,15.00701904,4.016113281,2.648925781
63,26.16208043,6.837879738,30,6.14354248,-0.096899414,8.649169922,5.244445801,-49.40032959,-7.754516602
64,30.79543635,6.87358667,30,7.196276855,-0.035888672,7.108349609,6.109619141,2.072143555,-3.952026367
65,33.697134,6.896014324,30,8.252001953,-0.524572754,5.709887695,2.104187012,24.27825928,13.10577393
66,43.01064743,6.936600127,30,7.067077637,-0.02512207,6.99888916,8.843994141,40.98358154,14.3661499
67,30.93584108,6.945657067,30,6.803295898,-2.547497559,6.203356934,-40.63110352,2.648925781,-17.02575684
68,36.41162535,6.982023211,30,8.616271973,-3.095397949,5.553173828,12.87078857,1.196289063,3.898620605
69,25.57706074,7.009443715,30,7.667614746,-2.180236816,6.182421875,-3.086853027,-10.14709473,-2.253723145
70,19.86726859,7.041593202,30,7.525256348,-0.25480957,6.230273438,20.44372559,14.5904541,8.320617676
71,21.22451426,7.097107268,30,6.556860352,-1.042565918,7.072460938,5.009460449,-11.02294922,-10.90545654
72,29.22758359,7.153131433,30,6.641796875,-1.010864258,6.946850586,-3.952026367,-12.06970215,-7.19909668
73,27.94054028,7.214405348,30,6.809277344,-1.591662598,7.103564453,-2.18963623,-8.320617676,-5.415344238
74,30.5146269,7.25241527,30,6.987524414,-1.431958008,7.396057129,-15.85083008,-18.56384277,-4.518127441
75,32.43349148,7.285864613,30,6.479699707,-1.190307617,8.201757813,11.21520996,-11.33270264,11.42883301
76,33.15891589,7.305058806,30,4.146337891,-0.149536133,7.821936035,5.308532715,-12.96691895,-25.76293945
77,32.1994836,7.348460308,30,6.531738281,0.083740234,7.728625488,2.584838867,-3.396606445,-4.454040527
78,32.83130486,7.358145586,30,5.417993164,0.056225586,7.185510254,13.31939697,4.838562012,-10.70251465
79,34.4459592,7.358145586,30,6.620861816,0.398364258,7.193286133,9.986877441,5.191040039,-2.104187012
80,34.23535211,7.382423475,30,7.074255371,-0.003588867,6.618469238,10.33935547,-12.78533936,-13.47961426
81,33.15891589,7.392160568,30,7.546191406,-1.145446777,7.10177002,-4.28314209,-10.54229736,-19.82421875
82,31.70806706,7.426357524,30,7.678979492,-0.020336914,6.071166992,0.36315918,-10.60638428,-12.24060059
83,33.90774109,7.445980719,30,8.082128906,-0.829626465,6.721350098,13.63983154,-7.369995117,-6.120300293
84,31.31025368,7.455814776,30,7.564135742,-0.321203613,6.36784668,-4.154968262,-15.19927979,-10.94818115
85,36.73923638,7.47552792,30,6.931896973,0.062805176,6.13815918,24.8550415,13.55438232,17.31414795
86,31.94207494,7.485407054,30,7.558154297,-1.757946777,6.716564941,-40.3213501,12.58239746,4.42199707
87,38.42409308,7.505210559,30,7.059301758,-3.1390625,5.969482422,6.344604492,-2.723693848,-8.609008789
88,38.70490253,7.515134977,30,7.677185059,-2.780773926,7.272241211,35.83526611,-8.737182617,-7.028198242
89,30.3274206,7.559982559,30,6.364855957,0.486889648,7.491162109,9.645080566,-13.76800537,-9.303283691
90,31.70806706,7.595077334,30,6.225488281,0.44083252,7.69453125,6.665039063,-8.06427002,-7.070922852
91,30.30401981,7.615215723,30,6.200366211,0.757849121,7.756738281,5.276489258,-8.758544922,-6.889343262
92,35.87340724,7.640475207,30,8.125195313,-0.107067871,6.017333984,-9.655761719,-1.794433594,8.074951172
93,36.36482378,7.65567717,30,7.146630859,0.538928223,7.191491699,6.889343262,-0.982666016,-5.393981934
94,35.24158598,7.701492188,30,8.336938477,-0.641210938,6.598730469,-35.51483154,42.07305908,30.03540039
95,36.1308159,7.721955521,30,8.433239746,-2.08034668,6.322387695,33.31451416,-23.42376709,-17.22869873
96,35.33518913,7.763069833,30,7.902685547,-0.035290527,6.148925781,4.304504395,-5.14831543,-2.638244629
97,33.29932061,7.768226772,30,7.777075195,0.321801758,6.168066406,4.016113281,-7.508850098,-6.141662598
98,33.60353085,7.783721196,30,7.847058105,-0.045458984,5.744580078,4.46472168,-6.739807129,-6.109619141
99,34.46935999,7.794070512,30,7.801599121,-0.014953613,6.077148438,4.721069336,-6.47277832,-5.757141113
100,34.32895526,7.809624099,30,8.005566406,-0.086132813,5.712878418,4.742431641,-7.33795166,-5.981445313
101,34.2587529,7.83562591,30,7.731018066,0.26796875,6.175244141,1.335144043,-15.56243896,-3.887939453
