seconds,force (gF),temp (C),motor (%),accel_x (m/s^2),accel_y (m/s^2),accel_z (m/s^2),gyro_thx (deg/sec),gyro_thy (deg/sec),gyro_thz (deg/sec)
0,49.679871862499986,4.546187831772149,30,6.043652343750001,-3.30355224609375,6.3558837890625,7.1136474609375,-15.7012939453125,-12.29400634765625
0.08333333333333333,48.486431700000004,4.546187831772149,30,7.2004638671875005,-4.467541503906251,6.549682617187501,-1.63421630859375,-36.0595703125,-17.33551025390625
0.16666666666666666,46.33355925,4.56244291031654,30,6.77757568359375,-2.7436889648437504,6.208142089843751,6.4300537109375,-41.229248046875,-8.81195068359375
0.25,44.39129388749999,4.567877810845374,30,6.6950317382812505,-4.600927734375,6.656750488281251,-19.40765380859375,52.36968994140625,7.861328125
0.3333333333333333,39.570731662499995,4.584232312299717,30,7.5497802734375,-5.5735107421875005,9.00745849609375,-48.4710693359375,111.383056640625,58.60748291015625
0.4166666666666667,40.41316001249999,4.581501365338584,30,5.15062255859375,-3.8293212890625004,5.9969970703125,35.04486083984375,-83.06732177734375,-32.7911376953125
0.5,42.0512151375,4.589700454970346,30,7.916442871093751,-4.1379638671875005,6.32059326171875,29.70428466796875,-47.4029541015625,-3.0548095703125
0.5833333333333334,45.2337222375,4.597918314683124,30,6.87088623046875,-3.71507568359375,6.14713134765625,34.57489013671875,-41.58172607421875,-13.9923095703125
0.6666666666666666,49.14165375,4.611656575582419,30,7.151416015625,-3.9788574218750004,6.4318481445312505,23.91510009765625,-21.62933349609375,-3.8665771484375
0.75,51.57533565,4.611656575582419,30,6.5036254882812505,-3.2120361328125004,6.06817626953125,27.86712646484375,-5.84259033203125,-5.7037353515625
0.8333333333333334,52.6049703,4.619924699188045,30,7.07664794921875,-3.90648193359375,6.642395019531251,12.091064453125,-13.91754150390625,8.98284912109375
0.9166666666666666,52.8155773875,4.617166556998755,30,6.9701782226562505,-3.6403076171875,6.280517578125001,9.100341796875,-3.2684326171875,16.021728515625
1,52.13695454999999,4.636517774090309,30,7.051525878906251,-3.01165771484375,5.749365234375,15.02838134765625,-30.0567626953125,-0.43792724609375
1.0833333333333333,52.13695454999999,4.6420656840136605,30,6.70340576171875,-3.9052856445312503,6.393566894531251,0.4486083984375,-4.96673583984375,-4.90264892578125
1.1666666666666667,51.668938799999985,4.653186908622974,30,7.2411376953125,-2.9584228515625,5.25230712890625,0.11749267578125,-1.35650634765625,-3.16162109375
1.25,51.08391911249999,4.6643420924322445,30,7.548583984375001,-1.6568603515625002,5.604016113281251,-11.70654296875,-2.81982421875,-9.4635009765625
1.3333333333333333,51.294526199999986,4.669932451429526,30,7.195678710937501,-4.96160888671875,6.24881591796875,-26.91650390625,-9.0362548828125,-9.15374755859375
1.4166666666666667,51.17752226249999,4.672730828381937,30,7.156201171875001,-4.69842529296875,6.124401855468751,-20.7000732421875,13.44757080078125,0.7476806640625
1.5,50.26489154999999,4.686754752751559,30,6.419287109375,-3.5170898437500004,5.6644287109375,-10.595703125,17.431640625,-4.9560546875
1.5833333333333333,48.13541988749999,4.703654164436117,30,6.324780273437501,-4.37303466796875,6.275732421875,-11.1724853515625,21.319580078125,-7.5836181640625
1.6666666666666667,46.2633568875,4.712132897057343,30,6.49345703125,-4.7648193359375,6.2817138671875,-6.793212890625,17.6239013671875,3.2470703125
1.75,47.48019783749999,4.714963452464259,30,5.9814453125,-4.1690673828125,6.2823120117187505,9.92279052734375,-9.48486328125,-9.185791015625
1.8333333333333333,48.3226261875,4.7234680753077,30,6.22728271484375,-4.506420898437501,6.6023193359375005,9.04693603515625,-2.36053466796875,-5.86395263671875
1.9166666666666667,50.6159033625,4.729148637528917,30,6.507812500000001,-3.87059326171875,5.65545654296875,23.14605712890625,-27.54669189453125,-20.13397216796875
2,50.77970887499998,4.737685734352381,30,6.9659912109375,-4.52257080078125,5.897705078125,2.9266357421875,-12.56103515625,-11.73858642578125
2.0833333333333335,53.002783687499985,4.757681708252312,30,7.034179687500001,-4.19000244140625,7.1167236328125005,-6.33392333984375,-15.4876708984375,-3.00140380859375
2.1666666666666665,57.44893331249999,4.757681708252312,30,6.702209472656251,-3.8622192382812504,5.93419189453125,15.338134765625,-0.3204345703125,5.65032958984375
2.25,60.818646712500005,4.769155972011811,30,6.797314453125001,-4.2426391601562505,6.4049316406250005,12.9241943359375,16.2353515625,6.69708251953125
2.3333333333333335,61.2398608875,4.780665272993469,30,6.367248535156251,-3.7910400390625,6.30863037109375,9.527587890625,-4.998779296875,-3.759765625
2.4166666666666665,60.2102262375,4.786433095863566,30,5.8905273437500005,-3.4524902343750004,5.8366943359375005,24.267578125,-25.5279541015625,-18.93768310546875
2.5,56.957516775,4.79220971818515,30,6.46953125,-3.1683715820312504,5.225390625,14.08843994140625,-37.85400390625,-25.81634521484375
2.5833333333333335,53.82181124999999,4.8037894149014075,30,6.699218750000001,-3.64927978515625,5.7230468750000005,-5.8319091796875,1.48468017578125,-9.11102294921875
2.6666666666666665,49.53946713749999,4.806689859738297,30,5.69134521484375,-4.7002197265625005,6.436035156250001,-21.0205078125,-23.0072021484375,5.11627197265625
2.75,47.878011225,4.821225292141629,30,7.01444091796875,-5.038769531250001,6.1028686523437505,-8.1390380859375,23.2421875,17.95501708984375
2.8333333333333335,48.907645875,4.812497385992791,30,5.275634765625,-3.9639038085937504,6.1417480468750005,-4.75311279296875,-7.46612548828125,-30.85784912109375
2.9166666666666665,50.7563080875,4.832893589323429,30,7.2985595703125,-4.6308349609375,6.315808105468751,-9.04693603515625,27.14080810546875,4.19769287109375
3,54.19622384999999,4.827054993805314,30,6.8744750976562505,-3.9651000976562503,5.70928955078125,1.76239013671875,11.2152099609375,-3.49273681640625
3.0833333333333335,55.927882125000004,4.844597516217876,30,5.7978149414062505,-4.748669433593751,6.573608398437501,-0.9185791015625,0.58746337890625,-13.7786865234375
3.1666666666666665,57.00431834999999,4.847529077826452,30,6.833203125000001,-4.3233886718750005,6.1716552734375005,3.70635986328125,1.5594482421875,-1.79443359375
3.25,60.25702781249999,4.856337181622031,30,6.328369140625001,-3.9190429687500004,6.223693847656251,4.96673583984375,7.647705078125,-4.06951904296875
3.3333333333333335,61.707876637499986,4.865165449707703,30,5.9204345703125005,-4.2934814453125005,6.47252197265625,6.76116943359375,6.23779296875,-6.964111328125
3.4166666666666665,61.707876637499986,4.862220450355141,30,6.01434326171875,-4.02850341796875,6.507812500000001,6.73980712890625,-2.68096923828125,-12.08038330078125
3.5,60.771845137499994,4.871062186939848,30,6.11722412109375,-4.3820068359375,7.058105468750001,11.0870361328125,-8.3526611328125,-9.356689453125
3.5833333333333335,58.080754575,4.874013928245347,30,6.290087890625,-4.0512329101562505,6.6352172851562505,22.98583984375,-15.28472900390625,-11.88812255859375
3.6666666666666665,56.536302600000006,4.8828826635025155,30,6.190197753906251,-3.81676025390625,6.624450683593751,33.39996337890625,-18.72406005859375,-12.18719482421875
3.75,57.565937250000005,4.891771701852683,30,7.0748535156250005,-2.9410766601562504,6.271545410156251,36.92474365234375,-51.26953125,-12.04833984375
3.8333333333333335,58.89978213749998,4.89473923446497,30,7.419384765625001,-3.89571533203125,6.36844482421875,48.73809814453125,-32.000732421875,-18.71337890625
3.9166666666666665,61.473868762500004,4.909610873856959,30,6.199169921875001,-3.1737548828125,7.129284667968751,59.088134765625,16.534423828125,-1.31378173828125
4,63.8373483,4.918561100789801,30,7.42117919921875,-2.366259765625,5.76611328125,68.77593994140625,1.1322021484375,15.98968505859375
4.083333333333333,69.45353730000001,4.915575417497597,30,7.195080566406251,-1.97626953125,7.089208984375,38.3026123046875,1.42059326171875,8.0963134765625
4.166666666666667,72.3318341625,4.915575417497597,30,7.6574462890625,-2.0659912109375003,6.919934082031251,27.20489501953125,-15.167236328125,-6.22711181640625
4.25,74.3209011,4.930526617594864,30,5.88035888671875,-1.98763427734375,6.73271484375,53.5125732421875,-1.33514404296875,-29.46929931640625
4.333333333333333,74.04009165000001,4.930526617594864,30,6.47611083984375,-1.4104248046875,7.683166503906251,0.0213623046875,-3.6956787109375,-12.22991943359375
4.416666666666667,74.95272236249998,4.9425286716871435,30,6.528747558593751,-1.7435913085937502,7.12808837890625,24.64141845703125,8.00018310546875,-12.40081787109375
4.5,74.13369479999999,4.945534907228282,30,7.102966308593751,-0.440234375,7.0240112304687505,15.1031494140625,-4.827880859375,-7.61566162109375
4.583333333333333,73.3614688125,4.963620519964872,30,6.84935302734375,-1.3745361328125,7.473217773437501,2.7557373046875,-1.7730712890625,-10.86273193359375
4.666666666666667,72.51904046249999,4.969667461292037,30,6.2374511718750005,-0.6627441406250001,7.626342773437501,12.9241943359375,6.24847412109375,-11.5570068359375
4.75,71.9574215625,4.981789033853206,30,6.334350585937501,-0.62027587890625,7.2387451171875,9.8907470703125,-3.7384033203125,-11.065673828125
4.833333333333333,71.8170168375,4.990904497412506,30,6.08133544921875,-0.5897705078125001,7.6401000976562505,6.8359375,-1.8157958984375,-10.24322509765625
4.916666666666667,69.99175541250001,4.993947620225429,30,6.403137207031251,-0.96719970703125,7.437329101562501,-1.4312744140625,-5.50079345703125,-6.82525634765625
5,69.82794990000001,5.018376286842042,30,6.495251464843751,1.9631103515625001,5.98563232421875,-14.910888671875,-1.7303466796875,-1.44195556640625
5.083333333333333,71.0681916375,5.030646594169796,30,6.1860107421875,-2.3160156250000004,8.34232177734375,-81.01654052734375,13.57574462890625,9.60235595703125
5.166666666666667,72.4722388875,5.039873906776565,30,6.45457763671875,-3.1115478515625004,8.0522216796875,-49.82757568359375,-29.91790771484375,4.68902587890625
5.25,73.2678656625,5.042954369477444,30,6.229077148437501,-2.84178466796875,7.007263183593751,-10.13641357421875,-14.5477294921875,5.2337646484375
5.333333333333333,72.3318341625,5.058391952288915,30,6.419287109375,-3.48897705078125,7.9451538085937505,-25.04730224609375,10.94818115234375,4.6783447265625
